0,5,16,16,16,10,4,0,4,15,16,16,15,14,12,6,5,15,16,3,5,3,4,9,0,6,16,12,15,7,15,5,0,15,10,16,16,5,2,10,6,2,8,0,10,5,10,12,0,12,12,4,16,8,0,0,0,8,16,16,16,16,16,11
3,2,12,15,6,16,7,5,10,16,16,13,4,10,12,9,15,16,16,5,16,16,13,5,1,16,16,14,4,16,11,10,13,0,16,0,7,9,16,2,3,0,10,14,0,10,11,0,9,2,5,9,16,16,16,10,12,7,16,16,16,9,8,2
0,0,0,16,1,0,0,0,0,2,14,9,4,3,0,16,0,2,14,16,3,6,0,0,2,7,0,11,16,13,1,0,0,7,15,6,0,14,12,0,0,0,0,0,0,0,8,2,0,0,13,1,0,4,16,0,3,0,0,0,15,6,3,0
0,1,4,16,0,2,0,10,1,16,15,0,5,6,4,0,0,0,9,0,0,0,5,0,0,16,8,7,0,15,4,7,9,11,16,16,1,13,2,0,0,9,0,16,0,16,14,14,0,11,14,4,4,16,6,0,0,10,16,12,16,8,14,0
0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,2,8,0,0,0,0,0,0,0,6,0
0,5,13,16,0,9,0,0,6,0,1,3,9,8,0,0,0,0,14,4,0,0,4,0,0,0,5,15,8,0,0,0,8,0,4,7,2,6,0,5,5,0,0,0,8,14,13,9,0,0,0,2,7,8,0,10,0,0,3,2,0,13,0,0
0,0,0,4,0,0,0,0,0,5,11,4,11,0,0,0,0,0,0,13,0,0,1,16,1,0,9,11,0,6,7,0,0,0,15,8,16,6,7,0,0,0,8,14,2,12,0,0,0,7,2,9,0,16,0,0,0,0,0,15,16,11,0,0
0,0,5,16,16,6,12,1,5,3,13,16,6,0,0,0,8,0,16,16,7,0,0,4,0,0,16,13,0,0,0,0,3,0,16,11,14,7,8,14,0,0,16,5,6,16,11,0,1,10,13,6,0,0,9,1,4,3,0,8,0,7,4,3
0,0,0,9,10,10,0,0,0,1,2,7,3,1,0,4,3,3,0,0,0,0,0,0,0,0,5,0,0,1,8,0,0,0,5,0,4,0,0,0,0,0,0,6,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,14,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1,0,3,0,6,4,0,0,0,0,11,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2,10,2,0,5,0,2,0,0,8,7,0,0,0,0,0,0,0,16,0,0,0,0,0,1,8,16,11,4,2,0,0,0,6,6,0,0,0,3
0,0,4,0,12,0,0,0,0,0,0,12,4,0,0,0,0,0,0,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,4,3,7,0,0,0,0,5,6,2,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,2,0,0
9,16,16,16,16,16,16,14,16,16,16,16,16,16,13,8,16,9,16,16,16,15,16,11,16,16,16,16,16,16,16,16,16,16,16,9,15,16,11,6,16,16,14,16,8,16,7,16,11,16,13,0,16,16,16,13,16,16,16,16,16,16,9,16
8,3,13,16,16,5,2,4,0,4,16,16,10,0,0,4,13,9,16,16,3,10,9,0,2,0,15,16,16,12,0,5,3,5,10,16,15,16,9,6,8,4,11,16,11,7,11,0,16,9,16,16,16,15,2,0,12,5,0,16,13,1,0,7
0,14,15,2,13,5,9,3,0,0,9,6,7,7,3,0,0,16,5,0,12,10,8,0,5,11,16,16,5,11,10,2,1,9,0,0,5,11,7,0,0,1,5,0,0,12,4,0,0,1,0,0,16,6,0,8,0,2,14,10,0,0,0,4
0,8,0,14,10,0,12,0,7,11,13,16,1,0,0,0,0,4,3,11,0,5,11,16,16,6,15,16,15,4,0,0,0,4,16,10,12,14,4,2,0,5,6,0,5,16,7,10,0,4,6,5,8,14,6,0,5,0,0,16,16,16,10,0
3,9,0,16,16,4,0,0,6,0,14,16,10,15,5,0,11,0,16,16,0,16,5,1,0,0,16,12,6,0,8,9,9,6,16,0,13,16,0,0,9,8,16,16,16,16,15,6,0,0,16,16,13,16,16,0,0,3,5,2,16,11,7,0
0,0,0,13,10,0,0,0,0,0,0,10,4,6,0,0,0,0,12,2,0,6,0,0,0,0,13,0,0,0,1,0,0,0,16,15,5,0,0,0,0,0,0,7,1,15,0,0,0,0,8,4,0,16,10,0,0,0,0,0,10,14,0,0
16,13,14,14,16,16,13,9,16,7,15,16,16,9,13,16,6,7,16,16,10,16,4,10,16,11,16,16,16,12,6,16,16,16,16,16,16,16,16,10,8,16,16,10,16,8,16,16,12,15,16,16,16,15,16,13,12,16,8,16,16,16,16,16
0,0,3,11,6,2,0,0,3,0,16,12,5,8,0,0,7,6,16,9,13,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,4,4,9,0,8,0,1,0,0,0,16,0,6,0,2,0,0,0,11,0,11,7,0,3,5,4,1,0
16,16,16,16,16,16,14,16,9,16,16,16,13,2,0,14,16,13,16,16,7,14,16,14,1,16,16,16,16,11,16,9,6,12,12,7,16,16,16,0,12,9,12,16,16,16,16,11,13,0,9,16,16,16,5,16,9,16,16,16,16,16,2,7
0,7,3,16,13,14,16,0,0,0,9,16,16,8,13,0,0,9,9,16,11,0,0,8,12,14,0,16,7,0,2,0,4,3,0,16,2,6,7,0,1,11,7,5,10,15,0,0,0,12,7,0,16,8,0,0,0,0,8,16,16,12,7,5
3,5,12,16,14,7,9,16,2,14,16,16,12,0,2,5,14,13,16,14,2,4,11,9,10,4,16,12,8,10,10,12,10,2,16,15,12,16,16,6,7,16,16,14,16,4,16,16,16,15,16,14,10,16,16,16,11,1,16,16,16,16,16,0
0,0,3,4,6,6,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,9,16,0,2,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,12,9,0,9,0,0,0,0,2,13,0,5,0
11,12,16,16,16,16,10,16,16,4,16,16,16,11,16,16,12,16,16,16,6,16,0,6,16,16,16,16,2,6,16,16,15,16,16,16,16,9,3,9,4,11,16,16,16,13,9,16,16,16,16,16,16,13,7,6,4,8,16,16,16,10,5,16
1,14,16,9,12,16,7,1,16,7,16,16,9,16,6,12,14,16,16,0,6,13,16,0,7,7,16,16,16,4,3,5,4,5,15,0,16,6,16,1,7,13,14,16,16,5,11,0,8,0,16,16,16,16,15,13,7,3,16,10,16,16,16,7
0,0,0,8,2,0,0,0,0,4,0,1,13,8,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0
10,15,16,16,16,16,0,16,14,12,16,16,4,0,6,16,10,15,16,16,16,10,16,16,0,0,16,16,16,16,11,12,16,16,13,15,15,16,16,0,8,13,10,6,13,16,16,16,0,5,16,15,16,16,12,9,12,11,16,16,14,14,1,2
14,0,16,6,16,16,16,0,16,4,5,4,16,7,0,0,8,5,9,2,8,0,4,1,0,10,15,16,4,16,0,16,4,16,16,16,16,11,3,7,16,10,0,0,15,14,14,7,16,13,12,12,2,16,2,8,14,9,4,8,16,2,6,9
13,4,0,0,1,0,0,2,8,0,5,3,0,0,0,0,0,0,16,16,5,4,2,0,0,0,16,0,1,0,1,0,1,0,16,0,6,0,0,0,0,2,7,0,0,4,9,0,0,0,14,0,0,15,15,0,0,0,0,7,8,8,0,0
8,0,0,2,4,14,9,16,4,0,0,4,0,0,3,8,0,0,16,0,7,0,0,0,0,16,16,0,2,0,3,11,8,6,12,5,16,0,5,0,0,5,16,16,10,16,1,8,0,0,16,16,15,16,0,1,0,7,16,14,16,16,10,9
16,10,16,16,16,16,16,10,16,16,16,16,16,10,16,16,16,16,16,16,16,12,16,16,16,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,6,0,5,0,0,0,15,0,0,0,14,0,0,0,0,0,0,3,4,0,0,0,5,0,0,16,7,0,0,0,0,0,9,9,0,0
0,0,16,7,0,2,0,0,0,0,12,1,4,2,0,0,0,0,5,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,3,0,16,16,5,0,0,0,10,5,16,15,3,0,0,2,0,14,16,11,0,0,1,7,0,14,14,16,16,5,1,1,8,13,16,8,16,9,8,1,0,16,4,6,16,15,6,0,0,9,7,11,16,16,0,1,2,0,6,7,7,0,5
16,16,16,16,12,14,16,14,16,16,16,16,11,16,16,15,13,1,16,16,15,16,16,16,10,16,16,7,11,15,13,16,15,16,16,16,16,16,13,15,16,15,16,16,0,16,16,16,15,16,16,16,16,16,16,13,8,15,16,16,16,16,16,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,13,16,16,16,16,16,16,14,15,16,16,0,14,16,16,6,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,16,7,16,16,16,16,16,16,16,4,16,16,16,16,16,16,16,16,11,16,16,16,16,16,16
16,16,16,16,15,0,16,16,16,16,16,16,15,12,12,3,10,14,16,16,10,12,9,16,9,16,6,16,13,8,16,16,16,16,16,16,16,16,16,8,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16
0,0,0,0,10,2,0,0,0,0,6,11,0,0,0,0,0,0,5,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,16,0,0,0,0,13,6,6,0,0,0,0,0,0,0,0,0,0,0
2,0,16,7,8,9,0,0,0,8,15,8,16,16,16,2,2,3,16,10,0,2,0,0,0,0,15,16,6,0,0,0,7,0,0,14,10,0,0,0,0,0,8,0,13,0,5,0,5,4,9,8,0,0,0,0,0,5,16,16,6,2,0,11
0,0,0,0,0,0,3,0,0,0,2,0,12,2,0,0,0,0,3,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,9,0,0,0,0,15,0,0,3,0,0,0,0,8,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,9,1,0,9,0,0,0,0,6,0,5,0,8,0,0,0,0,0,0,0,0,0
16,16,8,16,8,4,11,8,15,10,16,16,14,12,3,10,16,16,15,10,8,10,16,16,16,13,16,4,8,13,16,2,4,16,16,8,16,16,5,5,13,16,16,16,16,16,16,6,16,5,16,16,16,16,16,16,16,12,16,16,16,16,16,1
16,2,16,16,15,16,0,5,9,15,16,2,16,16,16,16,4,10,16,1,13,16,16,16,0,13,10,16,16,16,8,16,16,16,16,16,3,1,16,0,16,0,0,16,16,4,15,16,8,10,14,16,16,16,16,16,16,3,16,16,16,11,1,16
0,0,0,16,0,16,2,0,0,0,10,3,11,6,0,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,1,4,13,0,0,0,10,0,0,5,10,1,0,0,5,0,0,12,15,0,0,6,0,0,4,0,0,0,0,0
7,0,9,4,0,3,15,8,0,1,7,9,0,7,11,0,1,0,16,8,3,0,5,0,0,16,16,4,6,0,0,0,0,15,9,5,16,16,2,1,10,16,16,12,12,16,15,4,0,0,16,16,16,16,7,11,0,16,10,16,16,16,0,0
16,3,9,13,16,10,16,11,14,0,9,9,7,15,9,5,11,16,16,16,14,12,15,16,2,16,16,16,16,16,12,10,7,13,15,6,9,16,2,15,11,4,8,12,7,16,16,11,16,7,16,16,12,16,16,10,16,7,16,16,16,9,15,12
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14,16,16,16,16,16,16,16,16,6,16,16,16,14,8,3,8,16,16,16,16,15,16,0,15,6,16,16,15,16,16,16,10,16,14,16,16,16,16,7,7,16,16,16,16,16,16,3,15,16,16,16,16,16,8,13,9,0,16,16,10,16,4,10
0,4,0,12,16,0,0,0,0,0,0,12,0,0,0,0,0,0,8,16,7,0,0,0,0,0,9,4,0,10,0,0,0,1,12,8,10,4,2,3,0,0,7,0,16,13,16,0,0,4,0,16,0,16,14,0,0,0,0,0,4,8,0,0
5,0,5,11,4,15,9,5,16,0,9,10,6,0,3,0,0,0,16,10,6,16,10,9,0,5,16,16,16,15,5,0,4,8,9,0,0,11,13,0,0,0,0,6,1,16,4,6,8,0,16,13,16,0,12,0,0,1,16,13,12,0,15,0
0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,8,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,8,9,2,0,0,5,0,0,6,0,0,12,16,0,3,2,16,0,6,13,0,2,0,4,15,5,11,4,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,10,0,2,0,0,12,0,0,0,1,0,0,0,0,0,8,0,0
1,6,6,16,11,3,6,6,4,0,16,16,16,11,16,16,5,9,16,6,4,16,0,8,9,3,16,16,10,0,4,0,5,9,16,16,16,1,6,4,3,0,5,16,10,6,4,0,10,0,3,9,16,16,11,5,13,0,16,16,14,10,2,11
0,0,8,8,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,8,13,8,8,4,0,1,1,4,3,0,0,0,0,4,6,16,13,0,0,0,0,14,12,0,0,0,0,0,0,16,1,0,2,0,0
0,0,14,10,16,5,1,0,0,0,16,11,2,0,0,0,5,0,9,16,0,0,0,0,0,4,16,11,0,12,0,0,0,0,16,9,15,3,0,10,12,0,5,4,2,2,1,0,5,4,4,16,2,7,5,0,10,0,0,11,16,4,11,0
16,0,3,16,16,0,11,16,0,13,8,12,16,13,0,9,5,12,7,16,2,0,15,16,4,4,2,16,0,9,16,1,7,4,16,15,0,7,16,0,10,10,8,16,16,16,0,14,0,10,3,16,0,16,1,3,8,12,16,16,16,16,5,7
0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,8,0,0,0
3,0,0,16,16,7,0,4,3,0,10,5,10,0,9,9,0,4,16,12,14,8,2,0,0,4,16,16,16,16,0,15,4,6,15,9,0,5,3,11,0,0,0,0,8,9,7,1,0,4,1,5,0,16,15,3,6,5,16,16,16,9,9,11
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,12,16,15,16,16,12,0,16,16,16,16,16,10,0,2,16,16,15,0,5,9,16,13,11,16,16,15,16,14,0,16,3,3,13,16,16,11,2,12,16,16,16,15,16,6,14,10,16,14,16,16,16,8,12,5,14,16,16,16,16,16,6
0,0,10,4,11,13,0,0,0,0,10,11,4,0,2,2,0,10,2,0,0,0,0,0,0,10,10,3,0,1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,10,0,0,0,0,6,13,11,0,0,0,0
0,0,0,16,6,0,0,1,0,0,4,7,0,3,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,9,3,11,8,0,0,0,0,0,1,1,4,0,0,6,7,5,0,3,0,0,0,0,0,0,16,10,1,0
0,0,2,5,10,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,4,10,0,0,2,2,0,2,6,0,10,0,0,0,0,0,0,7,12,0,0,0,0,0,0,2,6,0,0
7,4,16,15,16,16,2,0,0,0,11,1,0,10,0,7,2,8,6,2,0,8,4,16,0,0,10,7,0,0,6,0,2,0,0,0,16,13,8,0,0,0,6,9,0,10,0,1,1,4,0,1,10,16,0,0,0,0,16,16,16,0,0,0
16,13,16,16,16,16,16,11,15,7,16,16,16,11,12,16,4,16,16,16,16,10,16,12,16,16,16,16,16,16,16,16,12,15,16,10,12,16,16,16,13,11,10,16,16,16,11,7,16,16,16,16,16,16,16,11,16,7,16,16,15,16,7,16
0,5,8,14,15,11,2,3,0,0,13,16,16,6,6,1,1,0,15,5,0,0,0,0,0,1,12,15,0,0,0,0,0,11,0,12,16,15,0,12,8,0,3,0,3,15,12,14,1,2,1,1,3,4,8,4,5,11,7,16,13,13,0,9
16,1,0,16,16,16,16,5,4,6,16,16,16,16,15,16,4,16,10,14,16,16,10,2,16,16,11,9,6,1,8,6,16,16,16,16,14,14,16,8,0,16,9,13,14,9,9,9,12,3,16,16,16,16,16,15,4,12,13,16,16,16,12,16
16,16,16,16,16,16,16,16,16,15,16,16,16,16,6,16,16,16,16,9,16,16,15,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,16,16,16,16,16,16,16,16,11,15,16,16,16,16,16,16,11,16,16,16,16,16,16
15,9,16,16,16,13,11,16,3,9,14,16,16,5,7,16,8,16,16,15,0,3,16,16,1,16,16,11,12,14,15,9,16,16,11,15,12,11,14,16,16,16,16,16,16,16,16,16,9,16,12,16,16,16,16,15,13,10,16,16,16,16,15,16
11,0,0,8,3,6,0,1,3,8,2,15,8,0,0,0,2,0,16,2,0,0,1,0,0,0,12,2,1,1,0,11,0,0,16,16,16,8,0,0,10,6,4,4,6,10,16,9,2,0,8,12,8,16,16,6,4,2,0,10,15,13,3,0
7,15,1,16,9,0,0,16,5,0,14,12,0,0,4,4,6,15,16,8,0,5,12,9,6,9,11,6,7,4,11,9,0,6,16,12,14,16,10,0,5,11,16,16,0,3,16,16,11,0,16,16,14,16,16,16,0,0,16,14,16,16,16,0
